id_interne_plant,date,note
1879,2017-10-15,Légère variabilité observée.
2147,2017-05-15,Légère variabilité observée.
2147,2017-06-15,Condition normale pour la saison.
2147,2017-07-15,Légère variabilité observée.
2147,2017-08-15,Condition normale pour la saison.
2147,2017-09-15,Rien à signaler.
2147,2017-10-15,Légère variabilité observée.
1801,2017-05-15,Condition normale pour la saison.
1801,2017-06-15,Légère variabilité observée.
1801,2017-07-15,Condition normale pour la saison.
1801,2017-08-15,Condition normale pour la saison.
1801,2017-09-15,Légère variabilité observée.
1801,2017-10-15,Condition normale pour la saison.
2365,2017-05-15,Condition normale pour la saison.
2365,2017-06-15,Condition normale pour la saison.
2365,2017-07-15,Condition normale pour la saison.
2365,2017-08-15,Légère variabilité observée.
2365,2017-09-15,Condition normale pour la saison.
2365,2017-10-15,Légère variabilité observée.
2253,2017-05-15,Condition normale pour la saison.
2253,2017-06-15,Condition normale pour la saison.
2253,2017-07-15,Légère variabilité observée.
2253,2017-08-15,Condition normale pour la saison.
2253,2017-09-15,Légère variabilité observée.
2253,2017-10-15,Rien à signaler.
2378,2017-05-15,Légère variabilité observée.
2378,2017-06-15,Rien à signaler.
2378,2017-07-15,Condition normale pour la saison.
2378,2017-08-15,Légère variabilité observée.
2378,2017-09-15,Condition normale pour la saison.
2378,2017-10-15,Légère variabilité observée.
1900,2017-05-15,Condition normale pour la saison.
1900,2017-06-15,Légère variabilité observée.
1900,2017-07-15,Condition normale pour la saison.
1900,2017-08-15,Condition normale pour la saison.
1900,2017-09-15,Rien à signaler.
1900,2017-10-15,Légère variabilité observée.
2538,2017-05-15,Légère variabilité observée.
2538,2017-06-15,Condition normale pour la saison.
2538,2017-07-15,Condition normale pour la saison.
2538,2017-08-15,Légère variabilité observée.
2538,2017-09-15,Condition normale pour la saison.
2538,2017-10-15,Condition normale pour la saison.
1940,2017-05-15,Légère variabilité observée.
1940,2017-06-15,Légère variabilité observée.
1940,2017-07-15,Légère variabilité observée.
1940,2017-08-15,Condition normale pour la saison.
1940,2017-09-15,Légère variabilité observée.
1940,2017-10-15,Rien à signaler.
2364,2017-05-15,Rien à signaler.
2364,2017-06-15,Condition normale pour la saison.
2364,2017-07-15,Condition normale pour la saison.
2364,2017-08-15,Légère variabilité observée.
2364,2017-09-15,Condition normale pour la saison.
2364,2017-10-15,Condition normale pour la saison.
2200,2017-05-15,Condition normale pour la saison.
2200,2017-06-15,Condition normale pour la saison.
2200,2017-07-15,Condition normale pour la saison.
2200,2017-08-15,Condition normale pour la saison.
2200,2017-09-15,Légère variabilité observée.
2200,2017-10-15,Condition normale pour la saison.
2265,2017-05-15,Condition normale pour la saison.
2265,2017-06-15,Rien à signaler.
2265,2017-07-15,Légère variabilité observée.
2265,2017-08-15,Rien à signaler.
2265,2017-09-15,Légère variabilité observée.
2265,2017-10-15,Condition normale pour la saison.
1952,2017-05-15,Rien à signaler.
1952,2017-06-15,Condition normale pour la saison.
1952,2017-07-15,Légère variabilité observée.
1952,2017-08-15,Rien à signaler.
1952,2017-09-15,Condition normale pour la saison.
1952,2017-10-15,Condition normale pour la saison.
2525,2017-05-15,Condition normale pour la saison.
2525,2017-06-15,Condition normale pour la saison.
2525,2017-07-15,Condition normale pour la saison.
2525,2017-08-15,Condition normale pour la saison.
2525,2017-09-15,Rien à signaler.
2525,2017-10-15,Condition normale pour la saison.
1890,2017-05-15,Légère variabilité observée.
1890,2017-06-15,Condition normale pour la saison.
1890,2017-07-15,Condition normale pour la saison.
1890,2017-08-15,Rien à signaler.
1890,2017-09-15,Condition normale pour la saison.
1890,2017-10-15,Condition normale pour la saison.
1944,2017-05-15,Légère variabilité observée.
1944,2017-06-15,Condition normale pour la saison.
1944,2017-07-15,Légère variabilité observée.
1944,2017-08-15,Condition normale pour la saison.
1944,2017-09-15,Rien à signaler.
1944,2017-10-15,Légère variabilité observée.
2337,2017-05-15,Condition normale pour la saison.
2337,2017-06-15,Rien à signaler.
2337,2017-07-15,Condition normale pour la saison.
2337,2017-08-15,Rien à signaler.
2337,2017-09-15,Légère variabilité observée.
2337,2017-10-15,Condition normale pour la saison.
2161,2017-05-15,Condition normale pour la saison.
2161,2017-06-15,Condition normale pour la saison.
2161,2017-07-15,Condition normale pour la saison.
2161,2017-08-15,Rien à signaler.
2161,2017-09-15,Rien à signaler.
2161,2017-10-15,Condition normale pour la saison.
2406,2017-05-15,Rien à signaler.
2406,2017-06-15,Condition normale pour la saison.
2406,2017-07-15,Rien à signaler.
2406,2017-08-15,Légère variabilité observée.
2406,2017-09-15,Condition normale pour la saison.
2406,2017-10-15,Rien à signaler.
2486,2017-05-15,Rien à signaler.
2486,2017-06-15,Condition normale pour la saison.
2486,2017-07-15,Condition normale pour la saison.
2486,2017-08-15,Condition normale pour la saison.
2486,2017-09-15,Légère variabilité observée.
2486,2017-10-15,Condition normale pour la saison.
2042,2017-05-15,Condition normale pour la saison.
2042,2017-06-15,Légère variabilité observée.
2042,2017-07-15,Condition normale pour la saison.
2042,2017-08-15,Condition normale pour la saison.
2042,2017-09-15,Légère variabilité observée.
2042,2017-10-15,Légère variabilité observée.
2060,2017-05-15,Rien à signaler.
2060,2017-06-15,Condition normale pour la saison.
2060,2017-07-15,Rien à signaler.
2060,2017-08-15,Rien à signaler.
2060,2017-09-15,Rien à signaler.
2060,2017-10-15,Légère variabilité observée.
2219,2017-05-15,Rien à signaler.
2219,2017-06-15,Condition normale pour la saison.
2219,2017-07-15,Condition normale pour la saison.
2219,2017-08-15,Condition normale pour la saison.
2219,2017-09-15,Condition normale pour la saison.
2219,2017-10-15,Rien à signaler.
2150,2017-05-15,Rien à signaler.
2150,2017-06-15,Légère variabilité observée.
2150,2017-07-15,Condition normale pour la saison.
2150,2017-08-15,Condition normale pour la saison.
2150,2017-09-15,Légère variabilité observée.
2150,2017-10-15,Condition normale pour la saison.
1951,2017-05-15,Condition normale pour la saison.
1951,2017-06-15,Rien à signaler.
1951,2017-07-15,Rien à signaler.
1951,2017-08-15,Condition normale pour la saison.
1951,2017-09-15,Condition normale pour la saison.
1951,2017-10-15,Condition normale pour la saison.
2282,2017-05-15,Condition normale pour la saison.
2282,2017-06-15,Légère variabilité observée.
2282,2017-07-15,Légère variabilité observée.
2282,2017-08-15,Condition normale pour la saison.
2282,2017-09-15,Légère variabilité observée.
2282,2017-10-15,Rien à signaler.
2211,2017-05-15,Condition normale pour la saison.
2211,2017-06-15,Légère variabilité observée.
2211,2017-07-15,Légère variabilité observée.
2211,2017-08-15,Légère variabilité observée.
2211,2017-09-15,Condition normale pour la saison.
2211,2017-10-15,Légère variabilité observée.
2113,2017-05-15,Rien à signaler.
2113,2017-06-15,Condition normale pour la saison.
2113,2017-07-15,Légère variabilité observée.
2113,2017-08-15,Condition normale pour la saison.
2113,2017-09-15,Condition normale pour la saison.
2113,2017-10-15,Condition normale pour la saison.
1947,2017-05-15,Condition normale pour la saison.
1947,2017-06-15,Rien à signaler.
1947,2017-07-15,Condition normale pour la saison.
1947,2017-08-15,Condition normale pour la saison.
1947,2017-09-15,Rien à signaler.
1947,2017-10-15,Condition normale pour la saison.
2064,2017-05-15,Condition normale pour la saison.
2064,2017-06-15,Condition normale pour la saison.
2064,2017-07-15,Condition normale pour la saison.
2064,2017-08-15,Rien à signaler.
2064,2017-09-15,Rien à signaler.
2064,2017-10-15,Condition normale pour la saison.
2408,2017-05-15,Condition normale pour la saison.
2408,2017-06-15,Condition normale pour la saison.
2408,2017-07-15,Rien à signaler.
2408,2017-08-15,Légère variabilité observée.
2408,2017-09-15,Condition normale pour la saison.
2408,2017-10-15,Légère variabilité observée.
2286,2017-05-15,Légère variabilité observée.
2286,2017-06-15,Légère variabilité observée.
2286,2017-07-15,Rien à signaler.
2286,2017-08-15,Condition normale pour la saison.
2286,2017-09-15,Rien à signaler.
2286,2017-10-15,Légère variabilité observée.
2513,2017-05-15,Condition normale pour la saison.
2513,2017-06-15,Condition normale pour la saison.
2513,2017-07-15,Condition normale pour la saison.
2513,2017-08-15,Condition normale pour la saison.
2513,2017-09-15,Condition normale pour la saison.
2513,2017-10-15,Rien à signaler.
1877,2017-05-15,Condition normale pour la saison.
1877,2017-06-15,Légère variabilité observée.
1877,2017-07-15,Rien à signaler.
1877,2017-08-15,Condition normale pour la saison.
1877,2017-09-15,Condition normale pour la saison.
1877,2017-10-15,Rien à signaler.
2482,2017-05-15,Légère variabilité observée.
2482,2017-06-15,Rien à signaler.
2482,2017-07-15,Légère variabilité observée.
2482,2017-08-15,Condition normale pour la saison.
2482,2017-09-15,Condition normale pour la saison.
2482,2017-10-15,Rien à signaler.
1985,2017-05-15,Légère variabilité observée.
1985,2017-06-15,Légère variabilité observée.
1985,2017-07-15,Condition normale pour la saison.
1985,2017-08-15,Légère variabilité observée.
1985,2017-09-15,Légère variabilité observée.
1985,2017-10-15,Légère variabilité observée.
2529,2017-05-15,Légère variabilité observée.
2529,2017-06-15,Légère variabilité observée.
2529,2017-07-15,Légère variabilité observée.
2529,2017-08-15,Condition normale pour la saison.
2529,2017-09-15,Légère variabilité observée.
2529,2017-10-15,Rien à signaler.
2115,2017-05-15,Rien à signaler.
2115,2017-06-15,Condition normale pour la saison.
2115,2017-07-15,Condition normale pour la saison.
2115,2017-08-15,Condition normale pour la saison.
2115,2017-09-15,Condition normale pour la saison.
2115,2017-10-15,Condition normale pour la saison.
2136,2017-05-15,Condition normale pour la saison.
2136,2017-06-15,Condition normale pour la saison.
2136,2017-07-15,Légère variabilité observée.
2136,2017-08-15,Rien à signaler.
2136,2017-09-15,Légère variabilité observée.
2136,2017-10-15,Condition normale pour la saison.
1823,2017-05-15,Condition normale pour la saison.
1823,2017-06-15,Légère variabilité observée.
1823,2017-07-15,Rien à signaler.
1823,2017-08-15,Condition normale pour la saison.
1823,2017-09-15,Rien à signaler.
1823,2017-10-15,Légère variabilité observée.
2413,2017-05-15,Rien à signaler.
2413,2017-06-15,Condition normale pour la saison.
2413,2017-07-15,Condition normale pour la saison.
2413,2017-08-15,Condition normale pour la saison.
2413,2017-09-15,Légère variabilité observée.
2413,2017-10-15,Condition normale pour la saison.
2222,2017-05-15,Condition normale pour la saison.
2222,2017-06-15,Condition normale pour la saison.
2222,2017-07-15,Condition normale pour la saison.
2222,2017-08-15,Rien à signaler.
2222,2017-09-15,Condition normale pour la saison.
2222,2017-10-15,Légère variabilité observée.
2133,2017-05-15,Condition normale pour la saison.
2133,2017-06-15,Légère variabilité observée.
2133,2017-07-15,Rien à signaler.
2133,2017-08-15,Légère variabilité observée.
2133,2017-09-15,Condition normale pour la saison.
2133,2017-10-15,Rien à signaler.
2574,2017-05-15,Condition normale pour la saison.
2574,2017-06-15,Rien à signaler.
2574,2017-07-15,Condition normale pour la saison.
2574,2017-08-15,Rien à signaler.
2574,2017-09-15,Rien à signaler.
2574,2017-10-15,Condition normale pour la saison.
2056,2017-05-15,Légère variabilité observée.
2056,2017-06-15,Légère variabilité observée.
2056,2017-07-15,Légère variabilité observée.
2056,2017-08-15,Condition normale pour la saison.
2056,2017-09-15,Rien à signaler.
2056,2017-10-15,Condition normale pour la saison.
2347,2017-05-15,Condition normale pour la saison.
2347,2017-06-15,Rien à signaler.
2347,2017-07-15,Légère variabilité observée.
2347,2017-08-15,Rien à signaler.
2347,2017-09-15,Condition normale pour la saison.
2347,2017-10-15,Condition normale pour la saison.
2409,2017-05-15,Condition normale pour la saison.
2409,2017-06-15,Légère variabilité observée.
2409,2017-07-15,Condition normale pour la saison.
2409,2017-08-15,Légère variabilité observée.
2409,2017-09-15,Condition normale pour la saison.
2409,2017-10-15,Condition normale pour la saison.
2569,2017-05-15,Condition normale pour la saison.
2569,2017-06-15,Condition normale pour la saison.
2569,2017-07-15,Rien à signaler.
2569,2017-08-15,Condition normale pour la saison.
2569,2017-09-15,Légère variabilité observée.
2569,2017-10-15,Condition normale pour la saison.
2330,2017-05-15,Condition normale pour la saison.
2330,2017-06-15,Condition normale pour la saison.
2330,2017-07-15,Condition normale pour la saison.
2330,2017-08-15,Rien à signaler.
2330,2017-09-15,Rien à signaler.
2330,2017-10-15,Rien à signaler.
2414,2017-05-15,Rien à signaler.
2414,2017-06-15,Condition normale pour la saison.
2414,2017-07-15,Rien à signaler.
2414,2017-08-15,Légère variabilité observée.
2414,2017-09-15,Condition normale pour la saison.
2414,2017-10-15,Légère variabilité observée.
1902,2017-05-15,Condition normale pour la saison.
1902,2017-06-15,Condition normale pour la saison.
1902,2017-07-15,Rien à signaler.
1902,2017-08-15,Condition normale pour la saison.
1902,2017-09-15,Rien à signaler.
1902,2017-10-15,Condition normale pour la saison.
1962,2017-05-15,Condition normale pour la saison.
1962,2017-06-15,Condition normale pour la saison.
1962,2017-07-15,Légère variabilité observée.
1962,2017-08-15,Légère variabilité observée.
1962,2017-09-15,Rien à signaler.
1962,2017-10-15,Légère variabilité observée.
2444,2017-05-15,Condition normale pour la saison.
2444,2017-06-15,Rien à signaler.
2444,2017-07-15,Légère variabilité observée.
2444,2017-08-15,Condition normale pour la saison.
2444,2017-09-15,Condition normale pour la saison.
2444,2017-10-15,Condition normale pour la saison.
1936,2017-05-15,Légère variabilité observée.
1936,2017-06-15,Rien à signaler.
1936,2017-07-15,Rien à signaler.
1936,2017-08-15,Condition normale pour la saison.
1936,2017-09-15,Condition normale pour la saison.
1936,2017-10-15,Légère variabilité observée.
2173,2017-05-15,Légère variabilité observée.
2173,2017-06-15,Condition normale pour la saison.
2173,2017-07-15,Condition normale pour la saison.
2173,2017-08-15,Rien à signaler.
2173,2017-09-15,Légère variabilité observée.
2173,2017-10-15,Légère variabilité observée.
2369,2017-05-15,Condition normale pour la saison.
2369,2017-06-15,Légère variabilité observée.
2369,2017-07-15,Condition normale pour la saison.
2369,2017-08-15,Légère variabilité observée.
2369,2017-09-15,Légère variabilité observée.
2369,2017-10-15,Condition normale pour la saison.
2181,2017-05-15,Condition normale pour la saison.
2181,2017-06-15,Condition normale pour la saison.
2181,2017-07-15,Condition normale pour la saison.
2181,2017-08-15,Condition normale pour la saison.
2181,2017-09-15,Condition normale pour la saison.
2181,2017-10-15,Condition normale pour la saison.
2151,2017-05-15,Condition normale pour la saison.
2151,2017-06-15,Condition normale pour la saison.
2151,2017-07-15,Condition normale pour la saison.
2151,2017-08-15,Condition normale pour la saison.
2151,2017-09-15,Condition normale pour la saison.
2151,2017-10-15,Condition normale pour la saison.
1798,2017-05-15,Condition normale pour la saison.
1798,2017-06-15,Condition normale pour la saison.
1798,2017-07-15,Condition normale pour la saison.
1798,2017-08-15,Condition normale pour la saison.
1798,2017-09-15,Légère variabilité observée.
1798,2017-10-15,Rien à signaler.
2202,2017-05-15,Rien à signaler.
2202,2017-06-15,Condition normale pour la saison.
2202,2017-07-15,Condition normale pour la saison.
2202,2017-08-15,Condition normale pour la saison.
2202,2017-09-15,Condition normale pour la saison.
2202,2017-10-15,Condition normale pour la saison.
2193,2017-05-15,Condition normale pour la saison.
2193,2017-06-15,Rien à signaler.
2193,2017-07-15,Légère variabilité observée.
2193,2017-08-15,Légère variabilité observée.
2193,2017-09-15,Rien à signaler.
2193,2017-10-15,Condition normale pour la saison.
2359,2017-05-15,Rien à signaler.
2359,2017-06-15,Condition normale pour la saison.
2359,2017-07-15,Condition normale pour la saison.
2359,2017-08-15,Rien à signaler.
2359,2017-09-15,Condition normale pour la saison.
2359,2017-10-15,Légère variabilité observée.
2007,2017-05-15,Condition normale pour la saison.
2007,2017-06-15,Condition normale pour la saison.
2007,2017-07-15,Légère variabilité observée.
2007,2017-08-15,Légère variabilité observée.
2007,2017-09-15,Rien à signaler.
2007,2017-10-15,Légère variabilité observée.
1909,2017-05-15,Rien à signaler.
1909,2017-06-15,Légère variabilité observée.
1909,2017-07-15,Légère variabilité observée.
1909,2017-08-15,Rien à signaler.
1909,2017-09-15,Légère variabilité observée.
1909,2017-10-15,Rien à signaler.
2128,2017-05-15,Légère variabilité observée.
2128,2017-06-15,Légère variabilité observée.
2128,2017-07-15,Légère variabilité observée.
2128,2017-08-15,Condition normale pour la saison.
2128,2017-09-15,Légère variabilité observée.
2128,2017-10-15,Rien à signaler.
2108,2017-05-15,Condition normale pour la saison.
2108,2017-06-15,Condition normale pour la saison.
2108,2017-07-15,Légère variabilité observée.
2108,2017-08-15,Condition normale pour la saison.
2108,2017-09-15,Rien à signaler.
2108,2017-10-15,Condition normale pour la saison.
2494,2017-05-15,Rien à signaler.
2494,2017-06-15,Rien à signaler.
2494,2017-07-15,Condition normale pour la saison.
2494,2017-08-15,Condition normale pour la saison.
2494,2017-09-15,Rien à signaler.
2494,2017-10-15,Légère variabilité observée.
2310,2017-05-15,Rien à signaler.
2310,2017-06-15,Condition normale pour la saison.
2310,2017-07-15,Condition normale pour la saison.
2310,2017-08-15,Rien à signaler.
2310,2017-09-15,Condition normale pour la saison.
2310,2017-10-15,Condition normale pour la saison.
2078,2017-05-15,Condition normale pour la saison.
2078,2017-06-15,Condition normale pour la saison.
2078,2017-07-15,Légère variabilité observée.
2078,2017-08-15,Légère variabilité observée.
2078,2017-09-15,Rien à signaler.
2078,2017-10-15,Rien à signaler.
1990,2017-05-15,Rien à signaler.
1990,2017-06-15,Légère variabilité observée.
1990,2017-07-15,Légère variabilité observée.
1990,2017-08-15,Légère variabilité observée.
1990,2017-09-15,Condition normale pour la saison.
1990,2017-10-15,Légère variabilité observée.
2204,2017-05-15,Condition normale pour la saison.
2204,2017-06-15,Condition normale pour la saison.
2204,2017-07-15,Condition normale pour la saison.
2204,2017-08-15,Condition normale pour la saison.
2204,2017-09-15,Légère variabilité observée.
2204,2017-10-15,Condition normale pour la saison.
1891,2017-05-15,Légère variabilité observée.
1891,2017-06-15,Rien à signaler.
1891,2017-07-15,Condition normale pour la saison.
1891,2017-08-15,Légère variabilité observée.
1891,2017-09-15,Rien à signaler.
1891,2017-10-15,Condition normale pour la saison.
1881,2017-05-15,Condition normale pour la saison.
1881,2017-06-15,Condition normale pour la saison.
1881,2017-07-15,Rien à signaler.
1881,2017-08-15,Légère variabilité observée.
1881,2017-09-15,Condition normale pour la saison.
1881,2017-10-15,Rien à signaler.
1983,2017-05-15,Condition normale pour la saison.
1983,2017-06-15,Condition normale pour la saison.
1983,2017-07-15,Légère variabilité observée.
1983,2017-08-15,Condition normale pour la saison.
1983,2017-09-15,Condition normale pour la saison.
1983,2017-10-15,Légère variabilité observée.
2515,2017-05-15,Condition normale pour la saison.
2515,2017-06-15,Condition normale pour la saison.
2515,2017-07-15,Légère variabilité observée.
2515,2017-08-15,Légère variabilité observée.
2515,2017-09-15,Rien à signaler.
2515,2017-10-15,Légère variabilité observée.
2229,2017-05-15,Rien à signaler.
2229,2017-06-15,Condition normale pour la saison.
2229,2017-07-15,Condition normale pour la saison.
2229,2017-08-15,Condition normale pour la saison.
2229,2017-09-15,Légère variabilité observée.
2229,2017-10-15,Légère variabilité observée.
2234,2017-05-15,Légère variabilité observée.
2234,2017-06-15,Condition normale pour la saison.
2234,2017-07-15,Rien à signaler.
2234,2017-08-15,Condition normale pour la saison.
2234,2017-09-15,Rien à signaler.
2234,2017-10-15,Condition normale pour la saison.
2492,2017-05-15,Condition normale pour la saison.
2492,2017-06-15,Condition normale pour la saison.
2492,2017-07-15,Rien à signaler.
2492,2017-08-15,Rien à signaler.
2492,2017-09-15,Légère variabilité observée.
2492,2017-10-15,Condition normale pour la saison.
1934,2017-05-15,Condition normale pour la saison.
1934,2017-06-15,Condition normale pour la saison.
1934,2017-07-15,Condition normale pour la saison.
1934,2017-08-15,Condition normale pour la saison.
1934,2017-09-15,Condition normale pour la saison.
1934,2017-10-15,Rien à signaler.
2329,2017-05-15,Rien à signaler.
2329,2017-06-15,Condition normale pour la saison.
2329,2017-07-15,Condition normale pour la saison.
2329,2017-08-15,Condition normale pour la saison.
2329,2017-09-15,Rien à signaler.
2329,2017-10-15,Légère variabilité observée.
1855,2017-05-15,Condition normale pour la saison.
1855,2017-06-15,Rien à signaler.
1855,2017-07-15,Condition normale pour la saison.
1855,2017-08-15,Condition normale pour la saison.
1855,2017-09-15,Condition normale pour la saison.
1855,2017-10-15,Condition normale pour la saison.
2043,2017-05-15,Rien à signaler.
2043,2017-06-15,Condition normale pour la saison.
2043,2017-07-15,Légère variabilité observée.
2043,2017-08-15,Condition normale pour la saison.
2043,2017-09-15,Légère variabilité observée.
2043,2017-10-15,Condition normale pour la saison.
1868,2017-05-15,Condition normale pour la saison.
1868,2017-06-15,Condition normale pour la saison.
1868,2017-07-15,Légère variabilité observée.
1868,2017-08-15,Rien à signaler.
1868,2017-09-15,Légère variabilité observée.
1868,2017-10-15,Condition normale pour la saison.
2093,2017-05-15,Légère variabilité observée.
2093,2017-06-15,Rien à signaler.
2093,2017-07-15,Condition normale pour la saison.
2093,2017-08-15,Condition normale pour la saison.
2093,2017-09-15,Rien à signaler.
2093,2017-10-15,Légère variabilité observée.
2182,2017-05-15,Rien à signaler.
2182,2017-06-15,Rien à signaler.
2182,2017-07-15,Légère variabilité observée.
2182,2017-08-15,Légère variabilité observée.
2182,2017-09-15,Rien à signaler.
2182,2017-10-15,Condition normale pour la saison.
1993,2017-05-15,Condition normale pour la saison.
1993,2017-06-15,Condition normale pour la saison.
1993,2017-07-15,Condition normale pour la saison.
1993,2017-08-15,Condition normale pour la saison.
1993,2017-09-15,Condition normale pour la saison.
1993,2017-10-15,Rien à signaler.
2491,2017-05-15,Rien à signaler.
2491,2017-06-15,Condition normale pour la saison.
2491,2017-07-15,Légère variabilité observée.
2491,2017-08-15,Légère variabilité observée.
2491,2017-09-15,Légère variabilité observée.
2491,2017-10-15,Condition normale pour la saison.
2004,2017-05-15,Condition normale pour la saison.
2004,2017-06-15,Condition normale pour la saison.
2004,2017-07-15,Condition normale pour la saison.
2004,2017-08-15,Condition normale pour la saison.
2004,2017-09-15,Condition normale pour la saison.
2004,2017-10-15,Rien à signaler.
2561,2017-05-15,Condition normale pour la saison.
2561,2017-06-15,Condition normale pour la saison.
2561,2017-07-15,Condition normale pour la saison.
2561,2017-08-15,Rien à signaler.
2561,2017-09-15,Rien à signaler.
2561,2017-10-15,Condition normale pour la saison.
2214,2017-05-15,Rien à signaler.
2214,2017-06-15,Condition normale pour la saison.
2214,2017-07-15,Légère variabilité observée.
2214,2017-08-15,Condition normale pour la saison.
2214,2017-09-15,Condition normale pour la saison.
2214,2017-10-15,Condition normale pour la saison.
2089,2017-05-15,Rien à signaler.
2089,2017-06-15,Rien à signaler.
2089,2017-07-15,Légère variabilité observée.
2089,2017-08-15,Légère variabilité observée.
2089,2017-09-15,Légère variabilité observée.
2089,2017-10-15,Condition normale pour la saison.
2026,2017-05-15,Rien à signaler.
2026,2017-06-15,Légère variabilité observée.
2026,2017-07-15,Condition normale pour la saison.
2026,2017-08-15,Condition normale pour la saison.
2026,2017-09-15,Rien à signaler.
2026,2017-10-15,Condition normale pour la saison.
2062,2017-05-15,Rien à signaler.
2062,2017-06-15,Légère variabilité observée.
2062,2017-07-15,Légère variabilité observée.
2062,2017-08-15,Rien à signaler.
2062,2017-09-15,Condition normale pour la saison.
2062,2017-10-15,Légère variabilité observée.
1904,2017-05-15,Condition normale pour la saison.
1904,2017-06-15,Légère variabilité observée.
1904,2017-07-15,Légère variabilité observée.
1904,2017-08-15,Légère variabilité observée.
1904,2017-09-15,Condition normale pour la saison.
1904,2017-10-15,Rien à signaler.
2028,2017-05-15,Légère variabilité observée.
2028,2017-06-15,Condition normale pour la saison.
2028,2017-07-15,Rien à signaler.
2028,2017-08-15,Condition normale pour la saison.
2028,2017-09-15,Rien à signaler.
2028,2017-10-15,Légère variabilité observée.
2325,2017-05-15,Légère variabilité observée.
2325,2017-06-15,Rien à signaler.
2325,2017-07-15,Condition normale pour la saison.
2325,2017-08-15,Condition normale pour la saison.
2325,2017-09-15,Condition normale pour la saison.
2325,2017-10-15,Légère variabilité observée.
2468,2017-05-15,Légère variabilité observée.
2468,2017-06-15,Rien à signaler.
2468,2017-07-15,Rien à signaler.
2468,2017-08-15,Légère variabilité observée.
2468,2017-09-15,Rien à signaler.
2468,2017-10-15,Légère variabilité observée.
2504,2017-05-15,Légère variabilité observée.
2504,2017-06-15,Condition normale pour la saison.
2504,2017-07-15,Condition normale pour la saison.
2504,2017-08-15,Légère variabilité observée.
2504,2017-09-15,Condition normale pour la saison.
2504,2017-10-15,Rien à signaler.
2422,2017-05-15,Condition normale pour la saison.
2422,2017-06-15,Condition normale pour la saison.
2422,2017-07-15,Rien à signaler.
2422,2017-08-15,Légère variabilité observée.
2422,2017-09-15,Condition normale pour la saison.
2422,2017-10-15,Condition normale pour la saison.
1834,2017-05-15,Condition normale pour la saison.
1834,2017-06-15,Condition normale pour la saison.
1834,2017-07-15,Rien à signaler.
1834,2017-08-15,Légère variabilité observée.
1834,2017-09-15,Légère variabilité observée.
1834,2017-10-15,Rien à signaler.
2306,2017-05-15,Condition normale pour la saison.
2306,2017-06-15,Condition normale pour la saison.
2306,2017-07-15,Rien à signaler.
2306,2017-08-15,Condition normale pour la saison.
2306,2017-09-15,Condition normale pour la saison.
2306,2017-10-15,Légère variabilité observée.
2127,2017-05-15,Rien à signaler.
2127,2017-06-15,Condition normale pour la saison.
2127,2017-07-15,Légère variabilité observée.
2127,2017-08-15,Condition normale pour la saison.
2127,2017-09-15,Condition normale pour la saison.
2127,2017-10-15,Légère variabilité observée.
1942,2017-05-15,Légère variabilité observée.
1942,2017-06-15,Condition normale pour la saison.
1942,2017-07-15,Légère variabilité observée.
1942,2017-08-15,Condition normale pour la saison.
1942,2017-09-15,Légère variabilité observée.
1942,2017-10-15,Condition normale pour la saison.
2065,2017-05-15,Condition normale pour la saison.
2065,2017-06-15,Condition normale pour la saison.
2065,2017-07-15,Légère variabilité observée.
2065,2017-08-15,Condition normale pour la saison.
2065,2017-09-15,Rien à signaler.
2065,2017-10-15,Condition normale pour la saison.
1892,2017-05-15,Condition normale pour la saison.
1892,2017-06-15,Légère variabilité observée.
1892,2017-07-15,Rien à signaler.
1892,2017-08-15,Rien à signaler.
1892,2017-09-15,Condition normale pour la saison.
1892,2017-10-15,Condition normale pour la saison.
2160,2017-05-15,Condition normale pour la saison.
2160,2017-06-15,Condition normale pour la saison.
2160,2017-07-15,Légère variabilité observée.
2160,2017-08-15,Condition normale pour la saison.
2160,2017-09-15,Condition normale pour la saison.
2160,2017-10-15,Rien à signaler.
1888,2017-05-15,Rien à signaler.
1888,2017-06-15,Rien à signaler.
1888,2017-07-15,Condition normale pour la saison.
1888,2017-08-15,Rien à signaler.
1888,2017-09-15,Condition normale pour la saison.
1888,2017-10-15,Condition normale pour la saison.
1864,2017-05-15,Condition normale pour la saison.
1864,2017-06-15,Condition normale pour la saison.
1864,2017-07-15,Légère variabilité observée.
1864,2017-08-15,Rien à signaler.
1864,2017-09-15,Rien à signaler.
1864,2017-10-15,Rien à signaler.
2008,2017-05-15,Légère variabilité observée.
2008,2017-06-15,Condition normale pour la saison.
2008,2017-07-15,Condition normale pour la saison.
2008,2017-08-15,Légère variabilité observée.
2008,2017-09-15,Condition normale pour la saison.
2008,2017-10-15,Condition normale pour la saison.
2023,2017-05-15,Condition normale pour la saison.
2023,2017-06-15,Légère variabilité observée.
2023,2017-07-15,Condition normale pour la saison.
2023,2017-08-15,Condition normale pour la saison.
2023,2017-09-15,Légère variabilité observée.
2023,2017-10-15,Condition normale pour la saison.
2281,2017-05-15,Condition normale pour la saison.
2281,2017-06-15,Rien à signaler.
2281,2017-07-15,Condition normale pour la saison.
2281,2017-08-15,Condition normale pour la saison.
2281,2017-09-15,Rien à signaler.
2281,2017-10-15,Légère variabilité observée.
2490,2017-05-15,Condition normale pour la saison.
2490,2017-06-15,Légère variabilité observée.
2490,2017-07-15,Légère variabilité observée.
