id_interne_plant,date,note
1052,2025-07-03,Plante en bonne santé
680,2025-10-11,Croissance rapide
680,2025-08-30,Signes de stress hydrique
680,2025-07-09,Insectes observés
680,2025-07-15,Croissance rapide
874,2025-06-01,Feuilles abîmées
874,2025-09-19,Croissance rapide
874,2025-11-27,Feuilles abîmées
874,2025-10-06,Feuilles abîmées
874,2025-11-04,Croissance rapide
31,2025-12-16,Signes de stress hydrique
31,2025-11-20,Croissance rapide
31,2025-11-19,Feuilles abîmées
31,2025-06-20,Feuilles abîmées
915,2025-08-26,Feuilles abîmées
915,2025-11-30,Croissance rapide
915,2025-12-13,Feuilles abîmées
915,2025-07-13,Signes de stress hydrique
915,2025-10-31,Insectes observés
1160,2025-08-01,Plante en bonne santé
1160,2025-11-18,Insectes observés
1160,2025-06-27,Croissance rapide
1160,2025-07-18,Insectes observés
1080,2025-10-19,Insectes observés
777,2025-10-02,Plante en bonne santé
1174,2025-10-31,Croissance rapide
1174,2025-11-21,Feuilles abîmées
1174,2025-06-04,Croissance rapide
1174,2025-06-08,Plante en bonne santé
181,2025-07-02,Signes de stress hydrique
181,2025-09-24,Signes de stress hydrique
68,2025-09-27,Croissance rapide
68,2025-12-14,Insectes observés
68,2025-10-14,Plante en bonne santé
68,2025-09-05,Feuilles abîmées
908,2025-07-18,Feuilles abîmées
908,2025-11-18,Plante en bonne santé
908,2025-11-21,Plante en bonne santé
908,2025-07-07,Signes de stress hydrique
291,2025-10-09,Insectes observés
424,2025-11-16,Signes de stress hydrique
1089,2025-09-21,Plante en bonne santé
1089,2025-11-06,Insectes observés
1089,2025-07-14,Croissance rapide
1089,2025-09-17,Plante en bonne santé
1089,2025-06-29,Insectes observés
173,2025-10-24,Signes de stress hydrique
72,2025-11-05,Insectes observés
72,2025-06-28,Croissance rapide
112,2025-10-26,Insectes observés
473,2025-06-14,Croissance rapide
473,2025-11-12,Insectes observés
473,2025-08-25,Signes de stress hydrique
473,2025-09-02,Croissance rapide
126,2025-08-05,Feuilles abîmées
126,2025-06-15,Plante en bonne santé
126,2025-11-30,Insectes observés
126,2025-11-09,Insectes observés
118,2025-08-31,Feuilles abîmées
118,2025-10-20,Plante en bonne santé
118,2025-11-13,Feuilles abîmées
154,2025-06-02,Croissance rapide
154,2025-11-08,Croissance rapide
154,2025-12-04,Feuilles abîmées
247,2025-06-29,Plante en bonne santé
219,2025-07-13,Feuilles abîmées
107,2025-08-10,Feuilles abîmées
107,2025-08-21,Croissance rapide
107,2025-06-13,Signes de stress hydrique
984,2025-08-05,Feuilles abîmées
984,2025-12-01,Signes de stress hydrique
984,2025-07-23,Insectes observés
984,2025-08-30,Insectes observés
984,2025-11-07,Feuilles abîmées
316,2025-12-17,Signes de stress hydrique
316,2025-06-08,Signes de stress hydrique
316,2025-06-29,Croissance rapide
316,2025-11-20,Insectes observés
316,2025-08-26,Feuilles abîmées
150,2025-07-09,Insectes observés
150,2025-12-08,Feuilles abîmées
150,2025-12-10,Insectes observés
150,2025-09-25,Feuilles abîmées
150,2025-11-19,Plante en bonne santé
1150,2025-11-06,Croissance rapide
1150,2025-07-23,Signes de stress hydrique
1150,2025-11-11,Insectes observés
13,2025-12-19,Plante en bonne santé
13,2025-10-17,Signes de stress hydrique
13,2025-10-27,Feuilles abîmées
13,2025-11-27,Feuilles abîmées
13,2025-07-27,Feuilles abîmées
891,2025-07-19,Croissance rapide
944,2025-11-15,Feuilles abîmées
944,2025-07-15,Croissance rapide
548,2025-10-16,Signes de stress hydrique
548,2025-11-21,Plante en bonne santé
1163,2025-11-05,Plante en bonne santé
1163,2025-06-13,Croissance rapide
1163,2025-11-30,Signes de stress hydrique
392,2025-10-20,Insectes observés
392,2025-12-26,Croissance rapide
392,2025-12-20,Feuilles abîmées
392,2025-10-15,Insectes observés
392,2025-12-05,Feuilles abîmées
128,2025-11-25,Croissance rapide
128,2025-08-19,Feuilles abîmées
128,2025-11-14,Insectes observés
128,2025-10-12,Signes de stress hydrique
873,2025-07-31,Croissance rapide
873,2025-11-11,Insectes observés
873,2025-07-15,Insectes observés
962,2025-10-23,Insectes observés
682,2025-08-20,Feuilles abîmées
682,2025-06-07,Insectes observés
346,2025-08-03,Feuilles abîmées
346,2025-08-01,Feuilles abîmées
346,2025-08-16,Insectes observés
495,2025-06-20,Feuilles abîmées
495,2025-10-02,Plante en bonne santé
334,2025-08-17,Plante en bonne santé
334,2025-12-13,Croissance rapide
334,2025-07-31,Signes de stress hydrique
334,2025-06-07,Insectes observés
815,2025-07-29,Plante en bonne santé
815,2025-08-24,Signes de stress hydrique
815,2025-08-28,Plante en bonne santé
83,2025-12-12,Feuilles abîmées
280,2025-06-13,Plante en bonne santé
280,2025-06-09,Croissance rapide
280,2025-11-15,Signes de stress hydrique
280,2025-08-08,Insectes observés
1057,2025-08-15,Croissance rapide
1057,2025-12-07,Plante en bonne santé
1057,2025-08-26,Insectes observés
36,2025-11-26,Signes de stress hydrique
36,2025-10-26,Feuilles abîmées
1147,2025-12-17,Feuilles abîmées
1147,2025-06-01,Croissance rapide
49,2025-10-04,Signes de stress hydrique
49,2025-06-24,Croissance rapide
49,2025-09-29,Plante en bonne santé
49,2025-08-23,Feuilles abîmées
898,2025-11-06,Signes de stress hydrique
898,2025-09-24,Signes de stress hydrique
898,2025-07-02,Signes de stress hydrique
709,2025-07-09,Croissance rapide
709,2025-12-11,Signes de stress hydrique
709,2025-11-18,Feuilles abîmées
709,2025-10-01,Croissance rapide
709,2025-08-08,Croissance rapide
694,2025-11-30,Signes de stress hydrique
694,2025-08-19,Feuilles abîmées
1101,2025-11-10,Signes de stress hydrique
1101,2025-10-13,Insectes observés
1101,2025-10-19,Feuilles abîmées
1101,2025-08-19,Insectes observés
1101,2025-12-09,Feuilles abîmées
373,2025-12-09,Signes de stress hydrique
330,2025-12-24,Feuilles abîmées
330,2025-12-29,Signes de stress hydrique
330,2025-11-24,Croissance rapide
330,2025-12-11,Signes de stress hydrique
604,2025-11-16,Feuilles abîmées
604,2025-06-29,Signes de stress hydrique
604,2025-09-02,Croissance rapide
157,2025-08-04,Insectes observés
157,2025-11-07,Plante en bonne santé
308,2025-08-16,Plante en bonne santé
308,2025-06-28,Signes de stress hydrique
308,2025-07-29,Feuilles abîmées
308,2025-06-20,Croissance rapide
834,2025-11-21,Signes de stress hydrique
834,2025-09-08,Feuilles abîmées
834,2025-07-02,Feuilles abîmées
834,2025-09-04,Insectes observés
834,2025-09-21,Croissance rapide
1005,2025-09-23,Signes de stress hydrique
1005,2025-10-17,Insectes observés
1005,2025-08-21,Signes de stress hydrique
1005,2025-10-14,Feuilles abîmées
1005,2025-10-13,Plante en bonne santé
808,2025-07-28,Plante en bonne santé
914,2025-10-12,Croissance rapide
519,2025-09-09,Croissance rapide
479,2025-12-23,Signes de stress hydrique
479,2025-07-16,Feuilles abîmées
479,2025-12-03,Insectes observés
459,2025-07-19,Signes de stress hydrique
459,2025-07-14,Croissance rapide
459,2025-11-12,Signes de stress hydrique
459,2025-07-10,Feuilles abîmées
733,2025-09-21,Croissance rapide
733,2025-10-26,Insectes observés
733,2025-07-10,Feuilles abîmées
733,2025-09-16,Insectes observés
183,2025-09-13,Signes de stress hydrique
183,2025-06-22,Insectes observés
183,2025-06-08,Feuilles abîmées
183,2025-06-25,Croissance rapide
99,2025-08-22,Feuilles abîmées
99,2025-12-28,Insectes observés
99,2025-09-13,Feuilles abîmées
700,2025-12-23,Plante en bonne santé
700,2025-08-04,Plante en bonne santé
1165,2025-10-12,Signes de stress hydrique
1165,2025-12-27,Plante en bonne santé
1165,2025-07-28,Signes de stress hydrique
1165,2025-12-04,Croissance rapide
1165,2025-12-24,Insectes observés
138,2025-11-08,Feuilles abîmées
1088,2025-12-29,Feuilles abîmées
1088,2025-06-25,Croissance rapide
1088,2025-10-13,Signes de stress hydrique
1088,2025-09-25,Feuilles abîmées
1088,2025-08-16,Croissance rapide
543,2025-10-13,Insectes observés
543,2025-08-26,Plante en bonne santé
543,2025-12-23,Plante en bonne santé
543,2025-06-24,Signes de stress hydrique
465,2025-09-26,Feuilles abîmées
465,2025-09-20,Plante en bonne santé
465,2025-08-02,Croissance rapide
465,2025-08-30,Plante en bonne santé
465,2025-10-17,Plante en bonne santé
712,2025-12-18,Insectes observés
712,2025-12-19,Croissance rapide
712,2025-10-24,Plante en bonne santé
712,2025-07-13,Signes de stress hydrique
250,2025-09-28,Croissance rapide
250,2025-12-02,Croissance rapide
250,2025-12-09,Feuilles abîmées
140,2025-09-24,Croissance rapide
140,2025-10-17,Signes de stress hydrique
140,2025-09-12,Croissance rapide
1076,2025-07-26,Feuilles abîmées
15,2025-09-07,Plante en bonne santé
15,2025-11-10,Feuilles abîmées
15,2025-11-06,Feuilles abîmées
15,2025-11-03,Insectes observés
379,2025-08-26,Signes de stress hydrique
640,2025-12-29,Signes de stress hydrique
640,2025-11-01,Plante en bonne santé
254,2025-12-17,Insectes observés
254,2025-10-04,Croissance rapide
254,2025-11-09,Signes de stress hydrique
254,2025-12-12,Insectes observés
369,2025-06-11,Feuilles abîmées
630,2025-12-20,Plante en bonne santé
630,2025-09-22,Insectes observés
630,2025-10-25,Feuilles abîmées
886,2025-10-20,Insectes observés
886,2025-10-18,Signes de stress hydrique
706,2025-09-08,Insectes observés
706,2025-08-18,Croissance rapide
706,2025-11-22,Signes de stress hydrique
182,2025-10-19,Signes de stress hydrique
182,2025-06-13,Signes de stress hydrique
182,2025-06-08,Plante en bonne santé
721,2025-06-08,Signes de stress hydrique
721,2025-09-19,Plante en bonne santé
917,2025-06-04,Signes de stress hydrique
1149,2025-11-02,Signes de stress hydrique
1149,2025-06-07,Feuilles abîmées
1149,2025-10-26,Croissance rapide
1149,2025-07-14,Signes de stress hydrique
1149,2025-10-10,Signes de stress hydrique
941,2025-08-23,Feuilles abîmées
941,2025-07-30,Signes de stress hydrique
941,2025-06-23,Feuilles abîmées
941,2025-08-18,Plante en bonne santé
941,2025-11-07,Feuilles abîmées
75,2025-10-24,Feuilles abîmées
75,2025-06-04,Feuilles abîmées
75,2025-07-25,Feuilles abîmées
75,2025-06-03,Signes de stress hydrique
75,2025-11-29,Insectes observés
11,2025-12-16,Plante en bonne santé
11,2025-06-15,Croissance rapide
11,2025-12-07,Plante en bonne santé
11,2025-12-18,Croissance rapide
11,2025-06-26,Croissance rapide
726,2025-08-30,Signes de stress hydrique
726,2025-07-06,Plante en bonne santé
201,2025-06-04,Insectes observés
201,2025-07-28,Feuilles abîmées
201,2025-09-23,Croissance rapide
201,2025-09-17,Feuilles abîmées
474,2025-08-27,Croissance rapide
809,2025-06-12,Croissance rapide
809,2025-09-03,Signes de stress hydrique
809,2025-07-28,Feuilles abîmées
809,2025-09-19,Insectes observés
144,2025-12-27,Feuilles abîmées
144,2025-08-31,Insectes observés
144,2025-12-16,Croissance rapide
144,2025-06-09,Plante en bonne santé
144,2025-07-10,Insectes observés
1077,2025-12-25,Plante en bonne santé
1077,2025-12-02,Croissance rapide
1077,2025-08-17,Signes de stress hydrique
1077,2025-07-15,Insectes observés
529,2025-10-07,Insectes observés
529,2025-07-11,Insectes observés
1155,2025-11-11,Insectes observés
1099,2025-08-07,Insectes observés
1099,2025-11-10,Croissance rapide
1099,2025-09-22,Insectes observés
1099,2025-07-25,Croissance rapide
43,2025-07-04,Signes de stress hydrique
43,2025-06-23,Croissance rapide
298,2025-09-12,Plante en bonne santé
298,2025-08-09,Croissance rapide
298,2025-12-11,Plante en bonne santé
298,2025-08-29,Signes de stress hydrique
59,2025-11-23,Insectes observés
59,2025-08-25,Insectes observés
59,2025-09-14,Plante en bonne santé
59,2025-07-29,Insectes observés
321,2025-10-28,Feuilles abîmées
321,2025-12-25,Plante en bonne santé
321,2025-10-16,Plante en bonne santé
609,2025-08-27,Plante en bonne santé
609,2025-11-01,Croissance rapide
609,2025-12-01,Plante en bonne santé
609,2025-10-19,Plante en bonne santé
609,2025-11-03,Plante en bonne santé
702,2025-07-23,Croissance rapide
702,2025-07-01,Plante en bonne santé
702,2025-08-08,Plante en bonne santé
702,2025-09-14,Plante en bonne santé
702,2025-12-28,Croissance rapide
927,2025-06-01,Plante en bonne santé
927,2025-09-01,Croissance rapide
508,2025-06-15,Feuilles abîmées
508,2025-07-05,Signes de stress hydrique
1023,2025-08-23,Signes de stress hydrique
1023,2025-11-25,Signes de stress hydrique
1023,2025-07-31,Croissance rapide
1023,2025-07-15,Feuilles abîmées
314,2025-10-18,Feuilles abîmées
314,2025-06-28,Plante en bonne santé
314,2025-09-28,Feuilles abîmées
314,2025-07-11,Feuilles abîmées
629,2025-08-06,Signes de stress hydrique
629,2025-09-11,Signes de stress hydrique
629,2025-09-16,Insectes observés
629,2025-12-09,Croissance rapide
629,2025-08-13,Insectes observés
765,2025-10-17,Signes de stress hydrique
553,2025-12-30,Signes de stress hydrique
553,2025-11-26,Croissance rapide
27,2025-11-28,Croissance rapide
27,2025-11-23,Plante en bonne santé
606,2025-12-01,Croissance rapide
606,2025-12-14,Plante en bonne santé
1118,2025-09-02,Signes de stress hydrique
926,2025-09-02,Signes de stress hydrique
926,2025-08-31,Croissance rapide
926,2025-09-21,Plante en bonne santé
992,2025-09-30,Croissance rapide
992,2025-09-16,Signes de stress hydrique
992,2025-10-01,Signes de stress hydrique
885,2025-07-07,Plante en bonne santé
885,2025-09-27,Plante en bonne santé
991,2025-11-30,Feuilles abîmées
991,2025-07-08,Signes de stress hydrique
413,2025-06-28,Insectes observés
198,2025-12-15,Plante en bonne santé
198,2025-07-12,Croissance rapide
1106,2025-06-30,Signes de stress hydrique
615,2025-08-12,Feuilles abîmées
615,2025-09-07,Plante en bonne santé
615,2025-09-04,Signes de stress hydrique
615,2025-10-30,Feuilles abîmées
788,2025-09-08,Feuilles abîmées
788,2025-07-23,Feuilles abîmées
788,2025-10-17,Plante en bonne santé
1144,2025-09-17,Plante en bonne santé
1144,2025-08-09,Croissance rapide
1144,2025-06-06,Insectes observés
1144,2025-11-10,Signes de stress hydrique
724,2025-08-07,Insectes observés
724,2025-06-06,Croissance rapide
724,2025-08-31,Croissance rapide
724,2025-11-19,Signes de stress hydrique
989,2025-06-14,Croissance rapide
989,2025-10-08,Signes de stress hydrique
989,2025-10-18,Plante en bonne santé
989,2025-08-25,Plante en bonne santé
989,2025-06-16,Plante en bonne santé
770,2025-11-28,Insectes observés
770,2025-09-23,Croissance rapide
103,2025-08-07,Insectes observés
103,2025-12-05,Insectes observés
768,2025-11-30,Croissance rapide
768,2025-06-22,Plante en bonne santé
19,2025-07-12,Plante en bonne santé
19,2025-10-08,Croissance rapide
19,2025-12-28,Croissance rapide
19,2025-12-23,Insectes observés
718,2025-07-27,Plante en bonne santé
784,2025-06-06,Insectes observés
784,2025-10-24,Insectes observés
784,2025-09-20,Croissance rapide
185,2025-07-26,Insectes observés
185,2025-07-25,Feuilles abîmées
185,2025-11-04,Feuilles abîmées
185,2025-06-20,Signes de stress hydrique
323,2025-07-23,Feuilles abîmées
323,2025-12-24,Plante en bonne santé
323,2025-08-11,Insectes observés
323,2025-09-30,Plante en bonne santé
323,2025-10-25,Plante en bonne santé
560,2025-12-25,Feuilles abîmées
560,2025-11-23,Plante en bonne santé
560,2025-08-27,Signes de stress hydrique
560,2025-06-01,Feuilles abîmées
560,2025-08-14,Signes de stress hydrique
955,2025-11-13,Insectes observés
955,2025-12-12,Plante en bonne santé
574,2025-06-25,Insectes observés
574,2025-06-28,Plante en bonne santé
574,2025-09-05,Feuilles abîmées
65,2025-06-23,Signes de stress hydrique
920,2025-09-12,Insectes observés
920,2025-12-26,Feuilles abîmées
920,2025-08-09,Plante en bonne santé
63,2025-08-05,Plante en bonne santé
948,2025-09-08,Croissance rapide
803,2025-07-05,Insectes observés
934,2025-09-13,Croissance rapide
934,2025-06-18,Signes de stress hydrique
934,2025-08-31,Insectes observés
934,2025-10-06,Plante en bonne santé
934,2025-07-02,Plante en bonne santé
816,2025-06-25,Feuilles abîmées
816,2025-08-11,Feuilles abîmées
106,2025-10-22,Insectes observés
489,2025-06-22,Croissance rapide
489,2025-10-04,Feuilles abîmées
489,2025-06-16,Croissance rapide
441,2025-07-17,Signes de stress hydrique
775,2025-10-20,Signes de stress hydrique
775,2025-08-20,Signes de stress hydrique
775,2025-09-11,Plante en bonne santé
775,2025-12-01,Signes de stress hydrique
775,2025-06-07,Feuilles abîmées
261,2025-11-25,Feuilles abîmées
261,2025-07-23,Feuilles abîmées
261,2025-08-09,Signes de stress hydrique
55,2025-11-05,Feuilles abîmées
55,2025-07-25,Plante en bonne santé
55,2025-08-03,Croissance rapide
55,2025-11-10,Signes de stress hydrique
55,2025-08-28,Plante en bonne santé
279,2025-12-12,Signes de stress hydrique
279,2025-11-18,Croissance rapide
279,2025-11-06,Plante en bonne santé
279,2025-08-21,Insectes observés
168,2025-12-08,Croissance rapide
252,2025-07-13,Signes de stress hydrique
252,2025-08-01,Feuilles abîmées
12,2025-10-14,Signes de stress hydrique
12,2025-08-11,Feuilles abîmées
12,2025-09-17,Feuilles abîmées
12,2025-06-05,Insectes observés
469,2025-12-28,Signes de stress hydrique
469,2025-11-03,Insectes observés
537,2025-10-02,Insectes observés
537,2025-07-10,Signes de stress hydrique
537,2025-07-01,Feuilles abîmées
537,2025-11-12,Feuilles abîmées
537,2025-06-22,Feuilles abîmées
603,2025-11-30,Croissance rapide
603,2025-10-21,Plante en bonne santé
603,2025-11-23,Feuilles abîmées
603,2025-12-13,Insectes observés
603,2025-07-29,Insectes observés
659,2025-06-30,Plante en bonne santé
659,2025-12-23,Insectes observés
796,2025-10-03,Signes de stress hydrique
796,2025-07-29,Signes de stress hydrique
796,2025-09-16,Signes de stress hydrique
668,2025-08-07,Croissance rapide
668,2025-10-17,Signes de stress hydrique
668,2025-10-21,Signes de stress hydrique
668,2025-06-27,Plante en bonne santé
387,2025-09-29,Insectes observés
849,2025-12-30,Croissance rapide
849,2025-09-20,Insectes observés
961,2025-08-26,Feuilles abîmées
961,2025-09-13,Plante en bonne santé
961,2025-07-24,Plante en bonne santé
360,2025-11-16,Insectes observés
360,2025-12-01,Croissance rapide
360,2025-07-11,Plante en bonne santé
979,2025-06-13,Plante en bonne santé
1053,2025-08-29,Feuilles abîmées
1053,2025-12-20,Feuilles abîmées
1053,2025-10-19,Feuilles abîmées
552,2025-07-03,Feuilles abîmées
552,2025-11-07,Plante en bonne santé
552,2025-11-01,Plante en bonne santé
552,2025-08-21,Feuilles abîmées
237,2025-10-09,Insectes observés
237,2025-08-04,Feuilles abîmées
237,2025-10-25,Signes de stress hydrique
237,2025-09-01,Insectes observés
237,2025-10-11,Croissance rapide
817,2025-10-06,Insectes observés
817,2025-07-02,Plante en bonne santé
817,2025-11-04,Insectes observés
817,2025-11-14,Signes de stress hydrique
67,2025-12-24,Signes de stress hydrique
67,2025-10-05,Insectes observés
67,2025-11-30,Signes de stress hydrique
67,2025-07-24,Signes de stress hydrique
1167,2025-07-16,Feuilles abîmées
1167,2025-10-18,Plante en bonne santé
1167,2025-09-03,Signes de stress hydrique
937,2025-10-03,Feuilles abîmées
937,2025-06-24,Croissance rapide
21,2025-07-25,Feuilles abîmées
1179,2025-06-04,Plante en bonne santé
1179,2025-12-02,Insectes observés
1179,2025-07-19,Feuilles abîmées
1179,2025-09-15,Plante en bonne santé
1179,2025-10-26,Signes de stress hydrique
617,2025-12-06,Feuilles abîmées
617,2025-06-15,Feuilles abîmées
617,2025-10-22,Signes de stress hydrique
190,2025-08-24,Signes de stress hydrique
368,2025-11-29,Signes de stress hydrique
368,2025-06-10,Feuilles abîmées
368,2025-09-24,Croissance rapide
1028,2025-07-16,Croissance rapide
1028,2025-07-12,Feuilles abîmées
1028,2025-06-03,Croissance rapide
1028,2025-11-17,Feuilles abîmées
1112,2025-07-12,Croissance rapide
1112,2025-09-09,Plante en bonne santé
1112,2025-11-13,Croissance rapide
407,2025-06-29,Signes de stress hydrique
407,2025-11-17,Signes de stress hydrique
407,2025-07-01,Signes de stress hydrique
407,2025-06-08,Feuilles abîmées
407,2025-09-22,Feuilles abîmées
297,2025-12-14,Feuilles abîmées
297,2025-07-14,Plante en bonne santé
297,2025-08-27,Croissance rapide
297,2025-10-28,Feuilles abîmées
297,2025-06-05,Insectes observés
217,2025-07-24,Signes de stress hydrique
666,2025-12-22,Feuilles abîmées
666,2025-07-09,Plante en bonne santé
177,2025-06-28,Plante en bonne santé
177,2025-10-07,Plante en bonne santé
156,2025-10-01,Croissance rapide
156,2025-10-09,Insectes observés
156,2025-11-29,Feuilles abîmées
417,2025-09-06,Plante en bonne santé
73,2025-11-23,Feuilles abîmées
1086,2025-11-15,Feuilles abîmées
448,2025-06-11,Croissance rapide
1078,2025-07-05,Insectes observés
1078,2025-06-05,Feuilles abîmées
1078,2025-07-26,Plante en bonne santé
1078,2025-06-19,Feuilles abîmées
1078,2025-09-08,Signes de stress hydrique
1158,2025-10-15,Signes de stress hydrique
1158,2025-08-21,Signes de stress hydrique
1158,2025-11-29,Plante en bonne santé
841,2025-11-14,Insectes observés
841,2025-08-05,Feuilles abîmées
730,2025-10-31,Insectes observés
730,2025-11-20,Feuilles abîmées
730,2025-07-23,Croissance rapide
364,2025-08-30,Insectes observés
364,2025-06-16,Insectes observés
364,2025-12-23,Plante en bonne santé
364,2025-11-05,Insectes observés
364,2025-06-03,Signes de stress hydrique
246,2025-12-08,Feuilles abîmées
246,2025-08-14,Insectes observés
480,2025-12-24,Signes de stress hydrique
480,2025-12-22,Insectes observés
89,2025-10-22,Feuilles abîmées
89,2025-11-16,Signes de stress hydrique
89,2025-06-21,Plante en bonne santé
89,2025-06-29,Croissance rapide
490,2025-08-31,Insectes observés
401,2025-07-14,Insectes observés
401,2025-06-17,Signes de stress hydrique
401,2025-10-25,Plante en bonne santé
401,2025-07-15,Feuilles abîmées
482,2025-09-01,Plante en bonne santé
482,2025-12-18,Signes de stress hydrique
482,2025-08-16,Signes de stress hydrique
482,2025-11-07,Insectes observés
378,2025-11-25,Croissance rapide
795,2025-08-28,Insectes observés
795,2025-11-10,Plante en bonne santé
795,2025-09-29,Plante en bonne santé
795,2025-08-23,Insectes observés
438,2025-12-03,Feuilles abîmées
438,2025-09-12,Plante en bonne santé
438,2025-09-29,Feuilles abîmées
438,2025-12-09,Croissance rapide
438,2025-09-19,Insectes observés
1177,2025-10-08,Croissance rapide
1177,2025-11-24,Plante en bonne santé
1177,2025-11-05,Croissance rapide
1177,2025-10-23,Croissance rapide
1177,2025-11-21,Signes de stress hydrique
1104,2025-08-22,Signes de stress hydrique
1104,2025-06-10,Signes de stress hydrique
1104,2025-09-27,Croissance rapide
1104,2025-09-01,Feuilles abîmées
642,2025-09-03,Feuilles abîmées
642,2025-09-01,Signes de stress hydrique
675,2025-12-08,Plante en bonne santé
675,2025-09-25,Plante en bonne santé
675,2025-10-27,Plante en bonne santé
742,2025-07-30,Signes de stress hydrique
742,2025-08-15,Plante en bonne santé
1020,2025-07-16,Croissance rapide
1020,2025-07-15,Croissance rapide
436,2025-10-04,Feuilles abîmées
436,2025-10-11,Plante en bonne santé
436,2025-12-02,Plante en bonne santé
436,2025-11-17,Croissance rapide
964,2025-08-14,Feuilles abîmées
964,2025-11-11,Insectes observés
964,2025-08-23,Croissance rapide
964,2025-07-21,Plante en bonne santé
349,2025-10-07,Plante en bonne santé
1176,2025-10-20,Croissance rapide
1176,2025-07-24,Plante en bonne santé
1176,2025-11-20,Signes de stress hydrique
1133,2025-08-02,Feuilles abîmées
1133,2025-10-07,Feuilles abîmées
1133,2025-11-06,Croissance rapide
1133,2025-06-29,Insectes observés
1133,2025-09-05,Croissance rapide
10,2025-09-21,Signes de stress hydrique
10,2025-06-08,Plante en bonne santé
10,2025-07-26,Croissance rapide
427,2025-08-07,Feuilles abîmées
427,2025-10-18,Signes de stress hydrique
427,2025-11-27,Plante en bonne santé
427,2025-12-04,Feuilles abîmées
868,2025-10-20,Signes de stress hydrique
868,2025-08-17,Insectes observés
30,2025-12-25,Croissance rapide
678,2025-06-12,Signes de stress hydrique
487,2025-08-23,Feuilles abîmées
487,2025-11-29,Feuilles abîmées
487,2025-09-23,Feuilles abîmées
487,2025-07-26,Croissance rapide
981,2025-08-24,Signes de stress hydrique
981,2025-06-11,Plante en bonne santé
981,2025-07-27,Signes de stress hydrique
981,2025-11-16,Feuilles abîmées
255,2025-12-08,Plante en bonne santé
7,2025-07-13,Signes de stress hydrique
7,2025-11-17,Feuilles abîmées
7,2025-08-17,Croissance rapide
7,2025-09-13,Croissance rapide
804,2025-08-26,Signes de stress hydrique
804,2025-12-12,Croissance rapide
804,2025-06-10,Feuilles abîmées
804,2025-09-09,Croissance rapide
326,2025-07-17,Plante en bonne santé
326,2025-10-16,Plante en bonne santé
326,2025-11-14,Croissance rapide
859,2025-12-11,Signes de stress hydrique
829,2025-07-08,Insectes observés
829,2025-12-30,Insectes observés
605,2025-11-06,Feuilles abîmées
605,2025-10-05,Signes de stress hydrique
605,2025-08-16,Plante en bonne santé
233,2025-11-21,Signes de stress hydrique
233,2025-09-18,Signes de stress hydrique
233,2025-11-26,Signes de stress hydrique
661,2025-12-04,Croissance rapide
661,2025-10-13,Signes de stress hydrique
661,2025-08-29,Signes de stress hydrique
661,2025-06-30,Plante en bonne santé
661,2025-08-10,Signes de stress hydrique
566,2025-10-11,Plante en bonne santé
566,2025-09-04,Plante en bonne santé
566,2025-10-20,Feuilles abîmées
593,2025-11-09,Plante en bonne santé
593,2025-08-18,Feuilles abîmées
287,2025-11-02,Signes de stress hydrique
287,2025-08-19,Insectes observés
287,2025-12-12,Insectes observés
287,2025-11-29,Croissance rapide
836,2025-08-29,Signes de stress hydrique
836,2025-10-04,Plante en bonne santé
836,2025-06-28,Croissance rapide
836,2025-10-03,Feuilles abîmées
836,2025-09-20,Insectes observés
411,2025-08-07,Insectes observés
411,2025-10-13,Feuilles abîmées
972,2025-10-01,Croissance rapide
972,2025-12-26,Plante en bonne santé
972,2025-12-22,Plante en bonne santé
972,2025-12-06,Plante en bonne santé
443,2025-07-09,Insectes observés
1043,2025-12-13,Feuilles abîmées
1043,2025-10-03,Signes de stress hydrique
1043,2025-07-09,Insectes observés
1043,2025-10-30,Feuilles abîmées
1043,2025-10-23,Croissance rapide
652,2025-07-01,Plante en bonne santé
652,2025-07-23,Signes de stress hydrique
652,2025-10-18,Insectes observés
652,2025-12-16,Feuilles abîmées
652,2025-08-06,Feuilles abîmées
422,2025-12-04,Croissance rapide
422,2025-10-23,Signes de stress hydrique
422,2025-10-27,Signes de stress hydrique
1137,2025-08-09,Signes de stress hydrique
1137,2025-11-19,Signes de stress hydrique
1137,2025-07-20,Plante en bonne santé
362,2025-08-06,Signes de stress hydrique
362,2025-10-17,Croissance rapide
500,2025-07-22,Feuilles abîmées
500,2025-09-22,Insectes observés
863,2025-06-02,Croissance rapide
445,2025-08-02,Feuilles abîmées
445,2025-07-18,Insectes observés
445,2025-10-11,Insectes observés
445,2025-10-28,Croissance rapide
137,2025-07-08,Croissance rapide
137,2025-10-24,Plante en bonne santé
137,2025-08-12,Feuilles abîmées
1087,2025-10-28,Croissance rapide
1087,2025-07-19,Signes de stress hydrique
1087,2025-10-15,Feuilles abîmées
1087,2025-11-09,Plante en bonne santé
109,2025-06-19,Insectes observés
109,2025-11-24,Insectes observés
109,2025-11-06,Plante en bonne santé
109,2025-09-25,Plante en bonne santé
602,2025-09-04,Feuilles abîmées
268,2025-12-18,Plante en bonne santé
440,2025-10-06,Feuilles abîmées
440,2025-07-21,Plante en bonne santé
497,2025-06-20,Feuilles abîmées
497,2025-07-02,Croissance rapide
497,2025-09-01,Plante en bonne santé
533,2025-11-10,Feuilles abîmées
533,2025-11-04,Signes de stress hydrique
533,2025-07-22,Insectes observés
