id_interne_plant,date,etat,note
465,2025-08-24,Bon,Observation automatique
712,2025-11-03,Très mauvais,Observation automatique
250,2025-11-01,Bon,Observation automatique
250,2025-10-11,Très mauvais,Observation automatique
250,2025-11-02,Très mauvais,Observation automatique
250,2025-06-11,Mauvais,Observation automatique
140,2025-12-17,Très mauvais,Observation automatique
140,2025-08-20,Correct,Observation automatique
1076,2025-09-29,Excellent,Observation automatique
1076,2025-11-12,Excellent,Observation automatique
15,2025-10-28,Mauvais,Observation automatique
379,2025-06-21,Très mauvais,Observation automatique
379,2025-11-27,Mauvais,Observation automatique
640,2025-12-26,Très mauvais,Observation automatique
640,2025-12-19,Mauvais,Observation automatique
640,2025-09-10,Mauvais,Observation automatique
640,2025-10-31,Correct,Observation automatique
640,2025-06-28,Excellent,Observation automatique
254,2025-12-10,Bon,Observation automatique
369,2025-06-13,Correct,Observation automatique
369,2025-11-27,Mauvais,Observation automatique
369,2025-10-26,Mauvais,Observation automatique
369,2025-07-29,Très mauvais,Observation automatique
369,2025-09-25,Bon,Observation automatique
369,2025-06-07,Excellent,Observation automatique
369,2025-10-25,Mauvais,Observation automatique
630,2025-06-25,Très mauvais,Observation automatique
630,2025-07-02,Très mauvais,Observation automatique
630,2025-10-02,Bon,Observation automatique
886,2025-09-29,Très mauvais,Observation automatique
886,2025-10-01,Excellent,Observation automatique
886,2025-09-11,Excellent,Observation automatique
886,2025-08-18,Mauvais,Observation automatique
886,2025-11-15,Mauvais,Observation automatique
886,2025-12-03,Bon,Observation automatique
706,2025-08-11,Mauvais,Observation automatique
706,2025-07-17,Correct,Observation automatique
182,2025-12-22,Très mauvais,Observation automatique
182,2025-08-15,Bon,Observation automatique
721,2025-08-15,Excellent,Observation automatique
917,2025-11-27,Mauvais,Observation automatique
1149,2025-12-09,Bon,Observation automatique
1149,2025-07-25,Correct,Observation automatique
1149,2025-06-16,Très mauvais,Observation automatique
1149,2025-12-16,Bon,Observation automatique
941,2025-09-18,Mauvais,Observation automatique
941,2025-12-04,Très mauvais,Observation automatique
941,2025-11-25,Correct,Observation automatique
75,2025-12-24,Bon,Observation automatique
75,2025-09-08,Mauvais,Observation automatique
75,2025-06-29,Correct,Observation automatique
75,2025-07-16,Bon,Observation automatique
75,2025-11-27,Mauvais,Observation automatique
75,2025-09-01,Bon,Observation automatique
75,2025-10-13,Correct,Observation automatique
11,2025-07-28,Très mauvais,Observation automatique
11,2025-07-05,Bon,Observation automatique
726,2025-10-29,Bon,Observation automatique
726,2025-08-21,Bon,Observation automatique
201,2025-09-30,Correct,Observation automatique
201,2025-07-08,Correct,Observation automatique
201,2025-08-13,Très mauvais,Observation automatique
474,2025-10-20,Excellent,Observation automatique
474,2025-12-29,Excellent,Observation automatique
474,2025-10-11,Mauvais,Observation automatique
474,2025-09-17,Très mauvais,Observation automatique
474,2025-12-02,Excellent,Observation automatique
474,2025-06-11,Excellent,Observation automatique
809,2025-06-29,Excellent,Observation automatique
809,2025-08-02,Très mauvais,Observation automatique
144,2025-06-01,Mauvais,Observation automatique
144,2025-07-03,Très mauvais,Observation automatique
144,2025-10-02,Mauvais,Observation automatique
144,2025-10-24,Bon,Observation automatique
1077,2025-10-24,Excellent,Observation automatique
1077,2025-06-05,Bon,Observation automatique
1077,2025-08-06,Bon,Observation automatique
529,2025-12-09,Mauvais,Observation automatique
529,2025-07-07,Excellent,Observation automatique
1155,2025-08-10,Bon,Observation automatique
1155,2025-11-23,Mauvais,Observation automatique
1155,2025-06-16,Mauvais,Observation automatique
1155,2025-06-20,Bon,Observation automatique
1155,2025-07-31,Bon,Observation automatique
1099,2025-12-27,Bon,Observation automatique
43,2025-07-28,Excellent,Observation automatique
298,2025-10-09,Bon,Observation automatique
298,2025-09-16,Bon,Observation automatique
298,2025-12-27,Bon,Observation automatique
298,2025-10-14,Bon,Observation automatique
298,2025-06-11,Mauvais,Observation automatique
298,2025-06-02,Correct,Observation automatique
298,2025-08-13,Très mauvais,Observation automatique
59,2025-09-15,Excellent,Observation automatique
59,2025-11-13,Mauvais,Observation automatique
59,2025-06-20,Mauvais,Observation automatique
59,2025-06-22,Mauvais,Observation automatique
59,2025-10-06,Mauvais,Observation automatique
321,2025-11-16,Mauvais,Observation automatique
321,2025-12-18,Bon,Observation automatique
321,2025-11-28,Bon,Observation automatique
321,2025-12-26,Mauvais,Observation automatique
321,2025-09-10,Bon,Observation automatique
321,2025-10-07,Excellent,Observation automatique
321,2025-12-09,Très mauvais,Observation automatique
609,2025-08-27,Excellent,Observation automatique
609,2025-12-07,Très mauvais,Observation automatique
609,2025-07-17,Bon,Observation automatique
702,2025-09-20,Très mauvais,Observation automatique
702,2025-10-31,Mauvais,Observation automatique
702,2025-06-02,Excellent,Observation automatique
927,2025-09-26,Mauvais,Observation automatique
927,2025-10-11,Excellent,Observation automatique
927,2025-06-28,Bon,Observation automatique
927,2025-12-26,Bon,Observation automatique
508,2025-06-08,Excellent,Observation automatique
508,2025-11-08,Correct,Observation automatique
1023,2025-08-30,Bon,Observation automatique
1023,2025-07-06,Bon,Observation automatique
1023,2025-09-11,Très mauvais,Observation automatique
1023,2025-09-15,Correct,Observation automatique
1023,2025-09-19,Bon,Observation automatique
1023,2025-12-26,Mauvais,Observation automatique
314,2025-10-18,Correct,Observation automatique
314,2025-08-16,Bon,Observation automatique
629,2025-12-08,Mauvais,Observation automatique
629,2025-12-27,Bon,Observation automatique
629,2025-12-25,Excellent,Observation automatique
629,2025-08-08,Très mauvais,Observation automatique
629,2025-11-11,Excellent,Observation automatique
765,2025-11-25,Correct,Observation automatique
765,2025-12-17,Mauvais,Observation automatique
765,2025-08-26,Très mauvais,Observation automatique
765,2025-10-31,Mauvais,Observation automatique
765,2025-08-13,Bon,Observation automatique
765,2025-09-13,Mauvais,Observation automatique
765,2025-11-30,Très mauvais,Observation automatique
553,2025-07-27,Excellent,Observation automatique
553,2025-11-19,Excellent,Observation automatique
553,2025-09-04,Très mauvais,Observation automatique
553,2025-11-17,Excellent,Observation automatique
27,2025-11-29,Excellent,Observation automatique
27,2025-12-26,Très mauvais,Observation automatique
27,2025-09-26,Mauvais,Observation automatique
27,2025-09-03,Très mauvais,Observation automatique
27,2025-07-07,Correct,Observation automatique
606,2025-11-10,Très mauvais,Observation automatique
606,2025-06-15,Correct,Observation automatique
606,2025-09-27,Excellent,Observation automatique
1118,2025-12-18,Excellent,Observation automatique
1118,2025-10-09,Mauvais,Observation automatique
1118,2025-11-15,Bon,Observation automatique
1118,2025-06-27,Correct,Observation automatique
1118,2025-06-30,Bon,Observation automatique
926,2025-12-27,Correct,Observation automatique
926,2025-12-01,Bon,Observation automatique
992,2025-11-28,Très mauvais,Observation automatique
992,2025-10-07,Mauvais,Observation automatique
885,2025-07-16,Bon,Observation automatique
885,2025-07-15,Bon,Observation automatique
991,2025-06-18,Mauvais,Observation automatique
991,2025-12-03,Correct,Observation automatique
991,2025-11-29,Très mauvais,Observation automatique
991,2025-07-23,Bon,Observation automatique
991,2025-08-04,Très mauvais,Observation automatique
413,2025-11-03,Excellent,Observation automatique
413,2025-10-27,Mauvais,Observation automatique
413,2025-07-31,Correct,Observation automatique
198,2025-12-29,Excellent,Observation automatique
1106,2025-06-30,Mauvais,Observation automatique
1106,2025-07-27,Très mauvais,Observation automatique
1106,2025-12-29,Très mauvais,Observation automatique
615,2025-09-06,Excellent,Observation automatique
615,2025-08-05,Bon,Observation automatique
615,2025-09-11,Mauvais,Observation automatique
615,2025-09-18,Correct,Observation automatique
615,2025-10-17,Bon,Observation automatique
788,2025-07-10,Très mauvais,Observation automatique
1144,2025-11-17,Mauvais,Observation automatique
1144,2025-12-19,Bon,Observation automatique
1144,2025-06-13,Excellent,Observation automatique
1144,2025-10-25,Correct,Observation automatique
1144,2025-12-18,Excellent,Observation automatique
1144,2025-10-24,Excellent,Observation automatique
1144,2025-10-03,Bon,Observation automatique
724,2025-12-02,Très mauvais,Observation automatique
724,2025-06-28,Mauvais,Observation automatique
724,2025-07-25,Très mauvais,Observation automatique
724,2025-10-24,Très mauvais,Observation automatique
989,2025-08-25,Excellent,Observation automatique
989,2025-08-10,Correct,Observation automatique
989,2025-07-10,Correct,Observation automatique
989,2025-07-29,Mauvais,Observation automatique
989,2025-08-12,Excellent,Observation automatique
989,2025-06-16,Bon,Observation automatique
770,2025-06-29,Bon,Observation automatique
770,2025-09-02,Excellent,Observation automatique
103,2025-10-11,Bon,Observation automatique
103,2025-06-24,Correct,Observation automatique
103,2025-12-06,Excellent,Observation automatique
103,2025-08-08,Mauvais,Observation automatique
103,2025-08-13,Mauvais,Observation automatique
103,2025-12-07,Bon,Observation automatique
103,2025-07-04,Très mauvais,Observation automatique
768,2025-11-07,Correct,Observation automatique
768,2025-09-26,Correct,Observation automatique
768,2025-07-29,Correct,Observation automatique
768,2025-10-11,Correct,Observation automatique
768,2025-07-28,Excellent,Observation automatique
768,2025-12-13,Mauvais,Observation automatique
768,2025-06-27,Correct,Observation automatique
19,2025-08-23,Excellent,Observation automatique
19,2025-07-19,Excellent,Observation automatique
19,2025-07-25,Bon,Observation automatique
19,2025-11-19,Bon,Observation automatique
19,2025-12-29,Bon,Observation automatique
19,2025-07-08,Excellent,Observation automatique
718,2025-08-16,Mauvais,Observation automatique
718,2025-06-25,Bon,Observation automatique
718,2025-11-10,Très mauvais,Observation automatique
718,2025-09-03,Mauvais,Observation automatique
718,2025-10-10,Excellent,Observation automatique
784,2025-08-17,Très mauvais,Observation automatique
784,2025-06-22,Correct,Observation automatique
784,2025-11-15,Bon,Observation automatique
784,2025-11-16,Bon,Observation automatique
784,2025-10-04,Très mauvais,Observation automatique
784,2025-07-09,Correct,Observation automatique
784,2025-07-31,Correct,Observation automatique
185,2025-10-21,Correct,Observation automatique
323,2025-10-17,Excellent,Observation automatique
323,2025-11-13,Mauvais,Observation automatique
323,2025-11-21,Mauvais,Observation automatique
323,2025-08-23,Bon,Observation automatique
323,2025-07-17,Très mauvais,Observation automatique
323,2025-07-18,Mauvais,Observation automatique
560,2025-09-29,Mauvais,Observation automatique
560,2025-07-05,Très mauvais,Observation automatique
560,2025-07-22,Mauvais,Observation automatique
560,2025-09-15,Correct,Observation automatique
955,2025-07-31,Excellent,Observation automatique
955,2025-07-06,Excellent,Observation automatique
955,2025-11-25,Excellent,Observation automatique
955,2025-11-14,Très mauvais,Observation automatique
955,2025-12-12,Bon,Observation automatique
955,2025-11-13,Correct,Observation automatique
574,2025-12-04,Bon,Observation automatique
574,2025-07-23,Très mauvais,Observation automatique
574,2025-08-18,Bon,Observation automatique
574,2025-11-28,Correct,Observation automatique
574,2025-10-02,Excellent,Observation automatique
574,2025-12-08,Bon,Observation automatique
65,2025-07-26,Bon,Observation automatique
65,2025-06-18,Correct,Observation automatique
65,2025-09-22,Très mauvais,Observation automatique
65,2025-10-20,Excellent,Observation automatique
65,2025-08-12,Correct,Observation automatique
65,2025-06-19,Très mauvais,Observation automatique
65,2025-09-18,Excellent,Observation automatique
920,2025-06-10,Mauvais,Observation automatique
920,2025-07-31,Excellent,Observation automatique
920,2025-06-08,Très mauvais,Observation automatique
920,2025-08-09,Correct,Observation automatique
920,2025-10-30,Correct,Observation automatique
63,2025-09-10,Bon,Observation automatique
63,2025-10-26,Très mauvais,Observation automatique
948,2025-06-15,Très mauvais,Observation automatique
948,2025-06-16,Bon,Observation automatique
948,2025-09-09,Mauvais,Observation automatique
948,2025-07-09,Correct,Observation automatique
948,2025-10-03,Excellent,Observation automatique
948,2025-10-01,Excellent,Observation automatique
948,2025-10-28,Mauvais,Observation automatique
803,2025-12-22,Correct,Observation automatique
803,2025-12-30,Très mauvais,Observation automatique
803,2025-08-25,Très mauvais,Observation automatique
803,2025-08-16,Correct,Observation automatique
803,2025-08-03,Excellent,Observation automatique
934,2025-12-16,Très mauvais,Observation automatique
934,2025-12-02,Excellent,Observation automatique
934,2025-10-23,Mauvais,Observation automatique
934,2025-10-14,Bon,Observation automatique
934,2025-06-01,Bon,Observation automatique
934,2025-07-31,Bon,Observation automatique
934,2025-09-22,Mauvais,Observation automatique
816,2025-09-12,Correct,Observation automatique
816,2025-09-24,Bon,Observation automatique
816,2025-10-14,Correct,Observation automatique
106,2025-09-22,Bon,Observation automatique
106,2025-11-11,Mauvais,Observation automatique
489,2025-07-08,Correct,Observation automatique
489,2025-10-16,Correct,Observation automatique
489,2025-08-05,Mauvais,Observation automatique
489,2025-08-02,Bon,Observation automatique
441,2025-10-08,Bon,Observation automatique
441,2025-12-16,Mauvais,Observation automatique
775,2025-09-23,Bon,Observation automatique
261,2025-08-09,Excellent,Observation automatique
261,2025-09-15,Mauvais,Observation automatique
261,2025-07-09,Bon,Observation automatique
261,2025-10-25,Mauvais,Observation automatique
261,2025-11-13,Mauvais,Observation automatique
55,2025-09-19,Très mauvais,Observation automatique
55,2025-11-02,Mauvais,Observation automatique
55,2025-10-11,Correct,Observation automatique
55,2025-07-31,Bon,Observation automatique
279,2025-08-09,Correct,Observation automatique
279,2025-12-30,Correct,Observation automatique
279,2025-09-03,Correct,Observation automatique
279,2025-11-25,Très mauvais,Observation automatique
168,2025-12-01,Très mauvais,Observation automatique
168,2025-08-01,Très mauvais,Observation automatique
168,2025-06-21,Excellent,Observation automatique
168,2025-06-03,Mauvais,Observation automatique
168,2025-09-04,Mauvais,Observation automatique
252,2025-08-06,Bon,Observation automatique
252,2025-08-25,Très mauvais,Observation automatique
252,2025-11-13,Excellent,Observation automatique
252,2025-12-26,Très mauvais,Observation automatique
252,2025-11-22,Mauvais,Observation automatique
252,2025-11-29,Très mauvais,Observation automatique
252,2025-06-06,Excellent,Observation automatique
12,2025-07-17,Excellent,Observation automatique
12,2025-07-22,Très mauvais,Observation automatique
12,2025-11-16,Mauvais,Observation automatique
12,2025-10-17,Excellent,Observation automatique
12,2025-12-20,Correct,Observation automatique
469,2025-12-07,Bon,Observation automatique
469,2025-07-12,Très mauvais,Observation automatique
537,2025-08-09,Mauvais,Observation automatique
603,2025-10-26,Très mauvais,Observation automatique
659,2025-11-01,Bon,Observation automatique
659,2025-09-27,Mauvais,Observation automatique
659,2025-07-05,Mauvais,Observation automatique
659,2025-08-26,Bon,Observation automatique
659,2025-06-04,Excellent,Observation automatique
659,2025-10-21,Très mauvais,Observation automatique
659,2025-06-08,Mauvais,Observation automatique
796,2025-11-29,Mauvais,Observation automatique
796,2025-12-14,Très mauvais,Observation automatique
796,2025-07-16,Correct,Observation automatique
796,2025-08-29,Mauvais,Observation automatique
668,2025-06-05,Excellent,Observation automatique
668,2025-12-22,Mauvais,Observation automatique
668,2025-08-13,Correct,Observation automatique
668,2025-08-22,Très mauvais,Observation automatique
387,2025-06-30,Mauvais,Observation automatique
387,2025-08-08,Bon,Observation automatique
387,2025-07-28,Correct,Observation automatique
387,2025-11-28,Bon,Observation automatique
387,2025-07-02,Correct,Observation automatique
387,2025-11-21,Très mauvais,Observation automatique
387,2025-10-30,Excellent,Observation automatique
849,2025-08-01,Mauvais,Observation automatique
961,2025-09-20,Bon,Observation automatique
961,2025-08-05,Excellent,Observation automatique
961,2025-12-05,Correct,Observation automatique
961,2025-08-28,Excellent,Observation automatique
961,2025-10-18,Bon,Observation automatique
961,2025-07-18,Mauvais,Observation automatique
961,2025-11-25,Mauvais,Observation automatique
360,2025-06-23,Bon,Observation automatique
360,2025-10-13,Excellent,Observation automatique
979,2025-06-14,Mauvais,Observation automatique
1053,2025-09-26,Excellent,Observation automatique
1053,2025-08-26,Très mauvais,Observation automatique
1053,2025-09-25,Bon,Observation automatique
1053,2025-09-03,Excellent,Observation automatique
1053,2025-10-08,Très mauvais,Observation automatique
552,2025-10-17,Correct,Observation automatique
552,2025-07-21,Très mauvais,Observation automatique
552,2025-08-01,Excellent,Observation automatique
552,2025-11-24,Mauvais,Observation automatique
552,2025-10-07,Très mauvais,Observation automatique
552,2025-12-11,Bon,Observation automatique
552,2025-06-12,Excellent,Observation automatique
237,2025-10-20,Excellent,Observation automatique
237,2025-06-03,Excellent,Observation automatique
237,2025-07-28,Bon,Observation automatique
237,2025-09-09,Bon,Observation automatique
237,2025-07-09,Bon,Observation automatique
817,2025-12-10,Bon,Observation automatique
817,2025-09-19,Correct,Observation automatique
817,2025-10-15,Très mauvais,Observation automatique
817,2025-11-04,Bon,Observation automatique
817,2025-10-23,Excellent,Observation automatique
817,2025-10-17,Très mauvais,Observation automatique
67,2025-07-25,Correct,Observation automatique
67,2025-07-01,Mauvais,Observation automatique
1167,2025-08-17,Très mauvais,Observation automatique
1167,2025-09-10,Excellent,Observation automatique
1167,2025-08-14,Bon,Observation automatique
1167,2025-08-20,Bon,Observation automatique
1167,2025-11-14,Bon,Observation automatique
1167,2025-12-06,Très mauvais,Observation automatique
937,2025-07-29,Excellent,Observation automatique
937,2025-09-01,Bon,Observation automatique
937,2025-12-12,Excellent,Observation automatique
937,2025-12-16,Excellent,Observation automatique
937,2025-09-30,Mauvais,Observation automatique
937,2025-12-23,Mauvais,Observation automatique
21,2025-10-16,Correct,Observation automatique
21,2025-10-04,Excellent,Observation automatique
1179,2025-08-24,Excellent,Observation automatique
1179,2025-10-07,Bon,Observation automatique
1179,2025-09-30,Excellent,Observation automatique
1179,2025-08-22,Mauvais,Observation automatique
1179,2025-09-26,Très mauvais,Observation automatique
617,2025-09-30,Très mauvais,Observation automatique
617,2025-08-15,Mauvais,Observation automatique
617,2025-07-14,Très mauvais,Observation automatique
617,2025-06-06,Bon,Observation automatique
617,2025-12-20,Correct,Observation automatique
617,2025-11-02,Bon,Observation automatique
190,2025-10-14,Bon,Observation automatique
190,2025-08-04,Mauvais,Observation automatique
190,2025-07-19,Très mauvais,Observation automatique
190,2025-12-25,Excellent,Observation automatique
368,2025-10-02,Très mauvais,Observation automatique
368,2025-08-07,Mauvais,Observation automatique
1028,2025-09-04,Très mauvais,Observation automatique
1028,2025-09-17,Mauvais,Observation automatique
1028,2025-06-20,Mauvais,Observation automatique
1112,2025-07-12,Bon,Observation automatique
1112,2025-06-11,Correct,Observation automatique
1112,2025-07-21,Correct,Observation automatique
1112,2025-09-29,Bon,Observation automatique
1112,2025-10-01,Correct,Observation automatique
1112,2025-06-18,Excellent,Observation automatique
1112,2025-10-17,Correct,Observation automatique
407,2025-06-09,Très mauvais,Observation automatique
407,2025-11-03,Bon,Observation automatique
407,2025-12-11,Mauvais,Observation automatique
407,2025-08-31,Mauvais,Observation automatique
407,2025-11-01,Correct,Observation automatique
407,2025-09-09,Bon,Observation automatique
407,2025-07-08,Excellent,Observation automatique
297,2025-08-11,Très mauvais,Observation automatique
297,2025-08-07,Bon,Observation automatique
217,2025-06-01,Excellent,Observation automatique
217,2025-06-18,Excellent,Observation automatique
217,2025-09-27,Très mauvais,Observation automatique
217,2025-10-07,Mauvais,Observation automatique
666,2025-06-13,Mauvais,Observation automatique
666,2025-12-18,Bon,Observation automatique
666,2025-07-09,Très mauvais,Observation automatique
177,2025-06-21,Très mauvais,Observation automatique
177,2025-06-20,Bon,Observation automatique
177,2025-09-15,Excellent,Observation automatique
156,2025-09-14,Mauvais,Observation automatique
156,2025-08-04,Très mauvais,Observation automatique
156,2025-06-15,Très mauvais,Observation automatique
417,2025-06-25,Bon,Observation automatique
417,2025-06-09,Correct,Observation automatique
417,2025-11-02,Mauvais,Observation automatique
417,2025-10-29,Mauvais,Observation automatique
417,2025-08-21,Correct,Observation automatique
73,2025-08-13,Très mauvais,Observation automatique
73,2025-09-03,Très mauvais,Observation automatique
1086,2025-11-14,Mauvais,Observation automatique
1086,2025-06-11,Correct,Observation automatique
448,2025-07-08,Très mauvais,Observation automatique
448,2025-10-28,Excellent,Observation automatique
448,2025-11-14,Bon,Observation automatique
1078,2025-11-25,Très mauvais,Observation automatique
1078,2025-10-20,Très mauvais,Observation automatique
1158,2025-09-02,Excellent,Observation automatique
841,2025-10-14,Mauvais,Observation automatique
841,2025-06-02,Mauvais,Observation automatique
841,2025-10-07,Bon,Observation automatique
841,2025-08-30,Bon,Observation automatique
841,2025-06-21,Très mauvais,Observation automatique
841,2025-12-09,Excellent,Observation automatique
841,2025-11-09,Très mauvais,Observation automatique
730,2025-09-08,Bon,Observation automatique
730,2025-12-07,Mauvais,Observation automatique
730,2025-10-04,Très mauvais,Observation automatique
364,2025-10-08,Mauvais,Observation automatique
364,2025-09-26,Très mauvais,Observation automatique
364,2025-06-14,Mauvais,Observation automatique
364,2025-07-06,Excellent,Observation automatique
364,2025-06-21,Bon,Observation automatique
246,2025-08-11,Excellent,Observation automatique
246,2025-11-08,Correct,Observation automatique
480,2025-10-18,Correct,Observation automatique
480,2025-10-10,Excellent,Observation automatique
480,2025-07-29,Mauvais,Observation automatique
480,2025-08-16,Bon,Observation automatique
480,2025-12-03,Bon,Observation automatique
89,2025-10-23,Excellent,Observation automatique
89,2025-07-14,Excellent,Observation automatique
490,2025-12-09,Correct,Observation automatique
490,2025-09-02,Excellent,Observation automatique
490,2025-06-17,Très mauvais,Observation automatique
490,2025-11-08,Bon,Observation automatique
490,2025-09-19,Correct,Observation automatique
490,2025-07-29,Correct,Observation automatique
401,2025-08-23,Bon,Observation automatique
401,2025-09-26,Excellent,Observation automatique
401,2025-07-23,Excellent,Observation automatique
401,2025-08-18,Bon,Observation automatique
401,2025-07-14,Correct,Observation automatique
482,2025-11-27,Excellent,Observation automatique
482,2025-06-19,Mauvais,Observation automatique
482,2025-12-13,Bon,Observation automatique
482,2025-12-23,Bon,Observation automatique
482,2025-12-27,Très mauvais,Observation automatique
482,2025-06-07,Bon,Observation automatique
378,2025-06-28,Bon,Observation automatique
378,2025-07-04,Excellent,Observation automatique
795,2025-08-22,Excellent,Observation automatique
795,2025-08-25,Très mauvais,Observation automatique
795,2025-06-24,Très mauvais,Observation automatique
795,2025-11-13,Mauvais,Observation automatique
438,2025-08-19,Mauvais,Observation automatique
438,2025-07-21,Correct,Observation automatique
1177,2025-11-29,Excellent,Observation automatique
1104,2025-09-05,Correct,Observation automatique
1104,2025-12-18,Mauvais,Observation automatique
1104,2025-12-15,Bon,Observation automatique
1104,2025-09-23,Correct,Observation automatique
1104,2025-06-23,Très mauvais,Observation automatique
1104,2025-08-21,Excellent,Observation automatique
642,2025-12-23,Correct,Observation automatique
642,2025-09-16,Bon,Observation automatique
642,2025-06-08,Mauvais,Observation automatique
642,2025-12-09,Correct,Observation automatique
642,2025-09-02,Correct,Observation automatique
642,2025-10-13,Excellent,Observation automatique
675,2025-09-29,Très mauvais,Observation automatique
742,2025-06-14,Correct,Observation automatique
742,2025-10-20,Excellent,Observation automatique
742,2025-12-26,Très mauvais,Observation automatique
1020,2025-12-15,Correct,Observation automatique
1020,2025-06-27,Excellent,Observation automatique
1020,2025-10-12,Correct,Observation automatique
436,2025-07-03,Mauvais,Observation automatique
436,2025-06-10,Bon,Observation automatique
436,2025-11-28,Très mauvais,Observation automatique
436,2025-12-03,Bon,Observation automatique
436,2025-11-05,Mauvais,Observation automatique
964,2025-07-11,Bon,Observation automatique
964,2025-09-17,Mauvais,Observation automatique
964,2025-11-09,Bon,Observation automatique
349,2025-11-19,Mauvais,Observation automatique
349,2025-06-09,Excellent,Observation automatique
1176,2025-11-23,Excellent,Observation automatique
1176,2025-06-20,Correct,Observation automatique
1176,2025-11-12,Excellent,Observation automatique
1176,2025-07-18,Bon,Observation automatique
1176,2025-06-14,Correct,Observation automatique
1176,2025-12-21,Excellent,Observation automatique
1176,2025-06-13,Excellent,Observation automatique
1133,2025-07-13,Bon,Observation automatique
10,2025-11-14,Correct,Observation automatique
427,2025-11-23,Mauvais,Observation automatique
868,2025-07-01,Correct,Observation automatique
868,2025-06-18,Excellent,Observation automatique
868,2025-10-29,Excellent,Observation automatique
30,2025-10-30,Bon,Observation automatique
30,2025-09-24,Bon,Observation automatique
30,2025-06-29,Excellent,Observation automatique
678,2025-11-18,Correct,Observation automatique
487,2025-09-29,Correct,Observation automatique
981,2025-06-11,Bon,Observation automatique
981,2025-06-15,Mauvais,Observation automatique
981,2025-12-19,Très mauvais,Observation automatique
981,2025-12-09,Bon,Observation automatique
981,2025-08-10,Très mauvais,Observation automatique
981,2025-11-18,Bon,Observation automatique
255,2025-09-03,Correct,Observation automatique
255,2025-10-06,Bon,Observation automatique
255,2025-11-29,Très mauvais,Observation automatique
7,2025-12-16,Excellent,Observation automatique
7,2025-09-13,Bon,Observation automatique
804,2025-07-19,Bon,Observation automatique
804,2025-12-05,Correct,Observation automatique
804,2025-08-19,Bon,Observation automatique
804,2025-11-23,Excellent,Observation automatique
326,2025-12-10,Correct,Observation automatique
326,2025-08-04,Très mauvais,Observation automatique
326,2025-08-09,Bon,Observation automatique
859,2025-11-01,Excellent,Observation automatique
859,2025-09-06,Correct,Observation automatique
859,2025-09-18,Correct,Observation automatique
859,2025-08-04,Excellent,Observation automatique
859,2025-11-15,Très mauvais,Observation automatique
859,2025-10-04,Très mauvais,Observation automatique
859,2025-07-26,Correct,Observation automatique
829,2025-12-26,Très mauvais,Observation automatique
829,2025-12-16,Bon,Observation automatique
829,2025-10-12,Bon,Observation automatique
829,2025-07-29,Mauvais,Observation automatique
829,2025-12-19,Correct,Observation automatique
829,2025-10-02,Mauvais,Observation automatique
605,2025-11-19,Correct,Observation automatique
605,2025-11-06,Bon,Observation automatique
605,2025-08-21,Bon,Observation automatique
605,2025-11-21,Très mauvais,Observation automatique
605,2025-11-18,Correct,Observation automatique
605,2025-12-01,Mauvais,Observation automatique
605,2025-11-05,Excellent,Observation automatique
233,2025-11-11,Très mauvais,Observation automatique
233,2025-12-17,Bon,Observation automatique
233,2025-12-14,Correct,Observation automatique
233,2025-11-29,Correct,Observation automatique
233,2025-09-08,Mauvais,Observation automatique
233,2025-12-05,Très mauvais,Observation automatique
233,2025-11-21,Bon,Observation automatique
661,2025-06-13,Correct,Observation automatique
661,2025-08-10,Correct,Observation automatique
661,2025-07-14,Correct,Observation automatique
566,2025-09-30,Très mauvais,Observation automatique
566,2025-08-29,Bon,Observation automatique
566,2025-07-05,Bon,Observation automatique
566,2025-08-07,Excellent,Observation automatique
566,2025-12-23,Excellent,Observation automatique
566,2025-07-19,Très mauvais,Observation automatique
593,2025-09-02,Correct,Observation automatique
593,2025-11-29,Correct,Observation automatique
593,2025-09-30,Correct,Observation automatique
593,2025-11-22,Très mauvais,Observation automatique
593,2025-09-07,Mauvais,Observation automatique
593,2025-11-05,Bon,Observation automatique
287,2025-11-09,Mauvais,Observation automatique
287,2025-11-10,Excellent,Observation automatique
287,2025-12-01,Correct,Observation automatique
836,2025-12-11,Bon,Observation automatique
411,2025-06-28,Excellent,Observation automatique
411,2025-06-19,Mauvais,Observation automatique
411,2025-08-17,Très mauvais,Observation automatique
411,2025-10-05,Très mauvais,Observation automatique
411,2025-09-15,Très mauvais,Observation automatique
411,2025-10-01,Mauvais,Observation automatique
411,2025-11-02,Excellent,Observation automatique
972,2025-12-07,Bon,Observation automatique
972,2025-10-22,Correct,Observation automatique
443,2025-06-23,Bon,Observation automatique
443,2025-10-24,Excellent,Observation automatique
1043,2025-09-15,Bon,Observation automatique
1043,2025-12-14,Très mauvais,Observation automatique
652,2025-10-11,Très mauvais,Observation automatique
652,2025-12-23,Mauvais,Observation automatique
652,2025-06-08,Bon,Observation automatique
652,2025-11-13,Correct,Observation automatique
422,2025-12-26,Bon,Observation automatique
422,2025-07-17,Bon,Observation automatique
422,2025-12-25,Bon,Observation automatique
422,2025-11-03,Correct,Observation automatique
422,2025-09-05,Très mauvais,Observation automatique
422,2025-07-12,Correct,Observation automatique
1137,2025-09-25,Bon,Observation automatique
1137,2025-10-20,Bon,Observation automatique
1137,2025-09-21,Mauvais,Observation automatique
1137,2025-11-24,Mauvais,Observation automatique
1137,2025-12-23,Correct,Observation automatique
